Date,SPY,QQQ,EFA,EEM,TLT,IEF,GLD,SLV,DBC,USO,UUP,FXE,FXY,BTC-USD,ETH-USD
2014-07-11,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-14,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-15,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-16,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-17,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-18,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-21,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-22,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-23,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-24,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-25,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-28,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-29,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-30,0.3125110796014882,0.24265026758693173,0.27832892220453415,0.1973008048153351,0.2914896059333546,0.5,0.2003294122348889,0.13900610573914743,0.3612258957899359,0.2187538008520071,-0.5,-0.19783426540658045,0.14186511699810675,0.0,0.0
2014-07-31,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-01,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-04,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-05,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-06,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-07,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-08,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-11,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-12,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-13,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-14,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-15,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-18,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-19,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-20,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-21,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-22,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-25,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-26,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-27,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-28,0.30738930888186783,0.2412119383727435,0.0924966554639069,0.20420474958494966,0.2876949539079852,0.5,-0.06871830745279948,0.14616951313813276,-0.12379022856915861,0.07161210752516578,-0.2445463635512926,-0.21519922340639086,-0.4587437985034645,0.0,0.0
2014-08-29,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-02,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-03,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-04,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-05,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-08,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-09,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-10,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-11,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-12,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-15,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-16,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-17,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-18,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-19,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-22,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-23,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-24,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-25,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-26,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-29,0.3222454480296863,0.2617017831933708,0.09737484228632881,0.21535017044943763,0.2968812939013747,0.5,-0.07449587474875927,-0.05347317670373752,-0.37729214147320383,-0.21698964923240932,0.2566639853804181,-0.5,-0.4915481823514236,0.0,0.0
2014-09-30,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-01,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-02,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-03,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-06,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-07,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-08,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-09,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-10,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-13,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-14,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-15,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-16,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-17,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-20,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-21,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-22,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-23,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-24,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-27,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-28,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-29,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-30,0.32238700896154,0.2575982046606668,-0.09809637763190253,0.06819087670001985,0.28773748796108795,0.5,-0.23513226102835028,-0.1634979551161457,-0.34663666599386034,-0.19027559821586293,0.5,-0.5,-0.4782245116108195,0.0,0.0
2014-10-31,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-03,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-04,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-05,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-06,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-07,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-10,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-11,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-12,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-13,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-14,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-17,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-18,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-19,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-20,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-21,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-24,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-25,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-26,0.21571833552107003,0.17727736074993267,-0.06585839408371806,0.0545113008430006,0.2381176157625459,0.4171120967392507,-0.1951227671705223,-0.13397218530155502,-0.2541815440218718,-0.14484010306060902,0.4171120967392507,-0.4059667023139794,-0.30605193683810533,0.0,0.0
2014-11-28,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-01,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-02,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-03,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-04,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-05,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-08,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-09,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
2014-12-10,0.20007621980523665,0.16389505691145473,-0.05838265623404193,-0.04481581172390958,0.20942362592935423,0.3521382984988517,-0.14107956171371597,-0.09198337713461811,-0.16652246645624644,-0.09182182564181819,0.3521382984988517,-0.31906088288783047,-0.26196371965237836,0.0,0.0
